,val,x,y
353,0.85,63,2
354,0.85,64,2
355,0.85,65,2
356,0.85,66,2
357,0.85,67,2
358,0.85,68,2
359,0.85,69,2
360,0.85,70,2
361,0.85,71,2
362,0.85,72,2
363,0.85,73,2
364,0.85,74,2
365,0.85,75,2
366,0.85,76,2
367,0.85,77,2
368,0.85,78,2
369,0.85,79,2
370,0.85,80,2
371,0.85,81,2
372,0.85,82,2
373,0.85,83,2
374,0.85,84,2
375,0.85,85,2
376,0.85,86,2
377,0.85,87,2
378,0.85,88,2
379,0.85,89,2
380,0.85,90,2
381,0.85,91,2
382,0.85,92,2
383,0.85,93,2
384,0.85,94,2
385,0.85,95,2
386,0.85,96,2
387,0.85,97,2
388,0.85,98,2
389,0.85,99,2
390,0.85,100,2
391,0.85,101,2
392,0.85,102,2
393,0.85,103,2
394,0.85,104,2
395,0.85,105,2
396,0.85,106,2
397,0.85,107,2
398,0.85,108,2
399,0.85,109,2
400,0.85,110,2
401,0.85,111,2
402,0.85,112,2
403,0.85,113,2
404,0.85,114,2
405,0.85,115,2
406,0.85,116,2
407,0.85,117,2
408,0.85,118,2
409,0.85,119,2
410,0.85,120,2
411,0.85,121,2
412,0.85,122,2
413,0.85,123,2
414,0.85,124,2
415,0.85,125,2
416,0.85,126,2
417,0.8323529411764712,127,2
418,0.8343137254901959,128,2
419,0.8343137254901959,129,2
420,0.8343137254901959,130,2
421,0.8343137254901959,131,2
422,0.8343137254901959,132,2
423,0.8343137254901959,133,2
424,0.8313725490196052,134,2
425,0.8343137254901959,135,2
426,0.8352941176470573,136,2
427,0.8333333333333328,137,2
428,0.8362745098039234,138,2
429,0.8343137254901959,139,2
430,0.8343137254901959,140,2
431,0.8343137254901959,141,2
432,0.8343137254901959,142,2
433,0.8352941176470602,143,2
434,0.8343137254901959,144,2
435,0.8333333333333333,0,3
436,0.8323529411764695,1,3
437,0.8343137254901959,2,3
438,0.8343137254901959,3,3
439,0.8343137254901959,4,3
440,0.85,5,3
441,0.85,6,3
442,0.85,7,3
443,0.85,8,3
444,0.85,9,3
445,0.85,10,3
446,0.85,11,3
447,0.85,12,3
448,0.85,13,3
449,0.85,14,3
450,0.85,15,3
451,0.85,16,3
452,0.85,17,3
453,0.85,18,3
454,0.85,19,3
455,0.85,20,3
456,0.85,21,3
457,0.85,22,3
458,0.85,23,3
459,0.85,24,3
460,0.85,25,3
461,0.85,26,3
462,0.85,27,3
463,0.8343137254901959,28,3
464,0.85,29,3
465,0.85,30,3
466,0.85,31,3
467,0.85,32,3
468,0.85,33,3
469,0.85,34,3
470,0.85,35,3
471,0.85,36,3
472,0.85,37,3
473,0.85,38,3
474,0.85,39,3
475,0.85,40,3
476,0.85,41,3
477,0.85,42,3
478,0.85,43,3
479,0.85,44,3
480,0.85,45,3
481,0.85,46,3
482,0.85,47,3
483,0.85,48,3
484,0.85,49,3
485,0.85,50,3
486,0.85,51,3
487,0.85,52,3
488,0.85,53,3
489,0.85,54,3
490,0.85,55,3
491,0.85,56,3
492,0.85,57,3
493,0.85,58,3
494,0.85,59,3
495,0.85,60,3
496,0.85,61,3
497,0.85,62,3
498,0.85,63,3
499,0.85,64,3
500,0.85,65,3
501,0.85,66,3
502,0.85,67,3
503,0.85,68,3
504,0.85,69,3
505,0.85,70,3
506,0.85,71,3
507,0.85,72,3
508,0.85,73,3
509,0.85,74,3
510,0.85,75,3
511,0.85,76,3
512,0.85,77,3
513,0.85,78,3
514,0.85,79,3
515,0.85,80,3
516,0.85,81,3
517,0.85,82,3
518,0.85,83,3
519,0.85,84,3
520,0.85,85,3
521,0.85,86,3
522,0.85,87,3
523,0.85,88,3
524,0.85,89,3
525,0.85,90,3
526,0.85,91,3
527,0.85,92,3
528,0.85,93,3
529,0.85,94,3
530,0.85,95,3
531,0.85,96,3
532,0.85,97,3
533,0.85,98,3
534,0.85,99,3
535,0.85,100,3
536,0.85,101,3
537,0.85,102,3
538,0.85,103,3
539,0.85,104,3
540,0.85,105,3
541,0.85,106,3
542,0.85,107,3
543,0.85,108,3
544,0.85,109,3
545,0.85,110,3
546,0.85,111,3
547,0.85,112,3
548,0.85,113,3
549,0.85,114,3
550,0.85,115,3
551,0.85,116,3
552,0.85,117,3
553,0.85,118,3
554,0.85,119,3
555,0.85,120,3
556,0.85,121,3
557,0.85,122,3
558,0.85,123,3
559,0.85,124,3
560,0.85,125,3
561,0.85,126,3
562,0.8362745098039234,127,3
563,0.8343137254901959,128,3
564,0.8343137254901959,129,3
565,0.8343137254901959,130,3
566,0.8343137254901959,131,3
567,0.8343137254901959,132,3
568,0.8343137254901959,133,3
569,0.8343137254901959,134,3
570,0.8333333333333328,135,3
571,0.85,136,3
572,0.85,137,3
573,0.85,138,3
574,0.85,139,3
575,0.843137254901959,140,3
576,0.8333333333333335,141,3
577,0.8343137254901959,142,3
578,0.8343137254901959,143,3
579,0.8323529411764697,144,3
580,0.8352941176470591,0,4
581,0.8343137254901959,1,4
582,0.8362745098039212,2,4
583,0.8343137254901959,3,4
584,0.8343137254901959,4,4
585,0.85,5,4
586,0.85,6,4
587,0.85,7,4
588,0.85,8,4
589,0.85,9,4
590,0.85,10,4
591,0.85,11,4
592,0.85,12,4
593,0.85,13,4
594,0.85,14,4
595,0.85,15,4
596,0.85,16,4
597,0.85,17,4
598,0.85,18,4
599,0.85,19,4
600,0.85,20,4
601,0.85,21,4
602,0.85,22,4
603,0.85,23,4
604,0.85,24,4
605,0.85,25,4
606,0.85,26,4
607,0.85,27,4
608,0.85,28,4
609,0.85,29,4
610,0.85,30,4
611,0.85,31,4
612,0.85,32,4
613,0.85,33,4
614,0.85,34,4
615,0.85,35,4
616,0.85,36,4
617,0.85,37,4
618,0.85,38,4
619,0.85,39,4
620,0.85,40,4
621,0.85,41,4
622,0.85,42,4
623,0.85,43,4
624,0.85,44,4
625,0.85,45,4
626,0.85,46,4
627,0.85,47,4
628,0.85,48,4
629,0.85,49,4
630,0.85,50,4
631,0.85,51,4
632,0.85,52,4
633,0.85,53,4
634,0.85,54,4
635,0.85,55,4
636,0.85,56,4
637,0.85,57,4
638,0.85,58,4
639,0.85,59,4
640,0.85,60,4
641,0.85,61,4
642,0.85,62,4
643,0.85,63,4
644,0.85,64,4
645,0.85,65,4
646,0.85,66,4
647,0.85,67,4
648,0.85,68,4
649,0.85,69,4
650,0.85,70,4
651,0.85,71,4
652,0.85,72,4
653,0.85,73,4
654,0.85,74,4
655,0.8490196078431381,75,4
656,0.842156862745102,76,4
657,0.8274509803921598,77,4
658,0.8362745098039205,78,4
659,0.8264705882353031,79,4
660,0.839215686274512,80,4
661,0.8460784313725506,81,4
662,0.8480392156862753,82,4
663,0.85,83,4
664,0.85,84,4
665,0.85,85,4
666,0.85,86,4
667,0.85,87,4
668,0.85,88,4
669,0.85,89,4
670,0.85,90,4
671,0.85,91,4
672,0.85,92,4
673,0.85,93,4
674,0.85,94,4
675,0.85,95,4
676,0.85,96,4
677,0.85,97,4
678,0.85,98,4
679,0.85,99,4
680,0.85,100,4
681,0.85,101,4
682,0.85,102,4
683,0.85,103,4
684,0.85,104,4
685,0.85,105,4
686,0.85,106,4
687,0.85,107,4
688,0.85,108,4
689,0.85,109,4
690,0.85,110,4
691,0.85,111,4
692,0.85,112,4
693,0.85,113,4
694,0.85,114,4
695,0.85,115,4
696,0.85,116,4
697,0.85,117,4
698,0.85,118,4
699,0.85,119,4
700,0.85,120,4
701,0.85,121,4
702,0.85,122,4
703,0.85,123,4
704,0.85,124,4
705,0.85,125,4
706,0.85,126,4
707,0.8490196078431377,127,4
708,0.8343137254901959,128,4
709,0.8343137254901959,129,4
710,0.8343137254901959,130,4
711,0.8343137254901959,131,4
712,0.8343137254901959,132,4
713,0.8343137254901959,133,4
714,0.85,134,4
715,0.85,135,4
716,0.85,136,4
717,0.85,137,4
718,0.85,138,4
719,0.85,139,4
720,0.85,140,4
721,0.85,141,4
722,0.8343137254901959,142,4
723,0.8343137254901959,143,4
724,0.832352941176468,144,4
725,0.8352941176470582,0,5
726,0.8343137254901959,1,5
727,0.8343137254901959,2,5
728,0.8303921568627428,3,5
729,0.8352941176470573,4,5
730,0.85,5,5
731,0.85,6,5
732,0.85,7,5
733,0.85,8,5
734,0.85,9,5
735,0.85,10,5
736,0.85,11,5
737,0.85,12,5
738,0.85,13,5
739,0.85,14,5
740,0.85,15,5
741,0.85,16,5
742,0.85,17,5
743,0.85,18,5
744,0.85,19,5
745,0.85,20,5
746,0.85,21,5
747,0.85,22,5
748,0.85,23,5
749,0.85,24,5
750,0.85,25,5
751,0.85,26,5
752,0.85,27,5
753,0.85,28,5
754,0.85,29,5
755,0.85,30,5
756,0.85,31,5
757,0.85,32,5
758,0.85,33,5
759,0.85,34,5
760,0.85,35,5
761,0.85,36,5
762,0.85,37,5
763,0.85,38,5
764,0.85,39,5
765,0.85,40,5
766,0.85,41,5
767,0.85,42,5
768,0.85,43,5
769,0.85,44,5
770,0.85,45,5
771,0.85,46,5
772,0.85,47,5
773,0.85,48,5
774,0.85,49,5
775,0.85,50,5
776,0.85,51,5
777,0.85,52,5
778,0.85,53,5
779,0.85,54,5
780,0.85,55,5
781,0.85,56,5
782,0.85,57,5
783,0.85,58,5
784,0.85,59,5
785,0.85,60,5
786,0.85,61,5
787,0.8480392156862752,62,5
788,0.8343137254901964,63,5
789,0.8274509803921585,64,5
790,0.8343137254901959,65,5
791,0.8343137254901959,66,5
792,0.8343137254901951,67,5
793,0.8333333333333324,68,5
794,0.8235294117647067,69,5
795,0.8323529411764746,70,5
796,0.8343137254901959,71,5
797,0.8343137254901959,72,5
798,0.8352941176470589,73,5
799,0.8284313725490179,74,5
800,0.8333333333333349,75,5
801,0.8352941176470579,76,5
802,0.8343137254901959,77,5
803,0.8343137254901959,78,5
804,0.8343137254901969,79,5
805,0.8343137254901959,80,5
806,0.8166666666666617,81,5
807,0.8323529411764722,82,5
808,0.8284313725490214,83,5
809,0.7392156862745366,84,5
810,0.7588235294118161,85,5
811,0.6343137254902154,86,5
812,0.8029411764705882,87,5
813,0.8303921568627434,88,5
814,0.8352941176470587,89,5
815,0.8274509803921618,90,5
816,0.8362745098039274,91,5
817,0.722549019607876,92,5
818,0.8088235294117773,93,5
819,0.85,94,5
820,0.85,95,5
821,0.85,96,5
822,0.85,97,5
823,0.85,98,5
824,0.85,99,5
825,0.85,100,5
826,0.85,101,5
827,0.85,102,5
828,0.85,103,5
829,0.85,104,5
830,0.85,105,5
831,0.85,106,5
832,0.85,107,5
833,0.85,108,5
834,0.85,109,5
835,0.85,110,5
836,0.85,111,5
837,0.85,112,5
838,0.85,113,5
839,0.85,114,5
840,0.85,115,5
841,0.85,116,5
842,0.85,117,5
843,0.85,118,5
844,0.85,119,5
845,0.85,120,5
846,0.85,121,5
847,0.85,122,5
848,0.85,123,5
849,0.85,124,5
850,0.85,125,5
851,0.85,126,5
852,0.85,127,5
853,0.8343137254901959,128,5
854,0.8343137254901959,129,5
855,0.8343137254901959,130,5
856,0.8343137254901959,131,5
857,0.8284313725490259,132,5
858,0.8343137254901959,133,5
859,0.85,134,5
860,0.85,135,5
861,0.85,136,5
862,0.85,137,5
863,0.85,138,5
864,0.85,139,5
865,0.85,140,5
866,0.85,141,5
867,0.844117647058826,142,5
868,0.8343137254901959,143,5
869,0.8343137254901959,144,5
870,0.8313725490196061,0,6
871,0.8362745098039215,1,6
872,0.85,2,6
873,0.85,3,6
874,0.85,4,6
875,0.85,5,6
876,0.85,6,6
877,0.85,7,6
878,0.85,8,6
879,0.85,9,6
880,0.85,10,6
881,0.85,11,6
882,0.85,12,6
883,0.85,13,6
884,0.85,14,6
885,0.85,15,6
886,0.85,16,6
887,0.85,17,6
888,0.85,18,6
889,0.85,19,6
890,0.85,20,6
891,0.85,21,6
892,0.85,22,6
893,0.85,23,6
894,0.85,24,6
895,0.85,25,6
896,0.85,26,6
897,0.85,27,6
898,0.85,28,6
899,0.85,29,6
900,0.85,30,6
901,0.85,31,6
902,0.85,32,6
903,0.85,33,6
904,0.85,34,6
905,0.85,35,6
906,0.85,36,6
907,0.85,37,6
908,0.85,38,6
909,0.85,39,6
910,0.85,40,6
911,0.85,41,6
912,0.85,42,6
913,0.85,43,6
914,0.85,44,6
915,0.85,45,6
916,0.85,46,6
917,0.85,47,6
918,0.85,48,6
919,0.85,49,6
920,0.85,50,6
921,0.85,51,6
922,0.85,52,6
923,0.8313725490196088,53,6
924,0.8343137254901959,54,6
925,0.837254901960785,55,6
926,0.8343137254901959,56,6
927,0.8343137254901959,57,6
928,0.8352941176470595,58,6
929,0.8284313725490197,59,6
930,0.8352941176470595,60,6
931,0.8343137254901959,61,6
932,0.8284313725490153,62,6
933,0.8294117647058837,63,6
934,0.8323529411764689,64,6
935,0.8343137254901959,65,6
936,0.8343137254901959,66,6
937,0.8362745098039206,67,6
938,0.8323529411764689,68,6
939,0.8343137254901959,69,6
940,0.8166666666666621,70,6
941,0.8343137254901959,71,6
942,0.8352941176470586,72,6
943,0.8294117647058835,73,6
944,0.8343137254901959,74,6
945,0.8107843137254932,75,6
946,0.8343137254901959,76,6
947,0.8343137254901959,77,6
948,0.8245098039215671,78,6
949,0.832352941176472,79,6
950,0.8254901960784323,80,6
951,0.8274509803921569,81,6
952,0.8225490196078469,82,6
953,0.8235294117647094,83,6
954,0.7735294117647014,84,6
955,0.643137254901969,85,6
956,0.736274509803893,86,6
957,0.82156862745098,87,6
958,0.826470588235296,88,6
959,0.8333333333333323,89,6
960,0.8294117647058796,90,6
961,0.8313725490196087,91,6
962,0.7460784313725936,92,6
963,0.6647058823529447,93,6
964,0.5970588235294204,94,6
965,0.8205882352941173,95,6
966,0.8362745098039223,96,6
967,0.85,97,6
968,0.85,98,6
969,0.85,99,6
970,0.85,100,6
971,0.85,101,6
972,0.85,102,6
973,0.85,103,6
974,0.85,104,6
975,0.85,105,6
976,0.85,106,6
977,0.85,107,6
978,0.85,108,6
979,0.85,109,6
980,0.85,110,6
981,0.85,111,6
982,0.85,112,6
983,0.85,113,6
984,0.85,114,6
985,0.85,115,6
986,0.85,116,6
987,0.85,117,6
988,0.85,118,6
989,0.85,119,6
990,0.85,120,6
991,0.85,121,6
992,0.85,122,6
993,0.85,123,6
994,0.85,124,6
995,0.85,125,6
996,0.85,126,6
997,0.85,127,6
998,0.8352941176470591,128,6
999,0.8343137254901959,129,6
1000,0.8343137254901959,130,6
1001,0.85,131,6
1002,0.85,132,6
1003,0.85,133,6
1004,0.85,134,6
1005,0.85,135,6
1006,0.85,136,6
1007,0.85,137,6
1008,0.85,138,6
1009,0.85,139,6
1010,0.85,140,6
1011,0.85,141,6
1012,0.85,142,6
1013,0.8343137254901959,143,6
1014,0.8333333333333318,144,6
1015,0.8352941176470591,0,7
1016,0.85,1,7
1017,0.85,2,7
1018,0.85,3,7
1019,0.85,4,7
1020,0.85,5,7
1021,0.85,6,7
1022,0.85,7,7
1023,0.85,8,7
1024,0.85,9,7
1025,0.85,10,7
1026,0.85,11,7
1027,0.85,12,7
1028,0.85,13,7
1029,0.85,14,7
1030,0.85,15,7
1031,0.85,16,7
1032,0.85,17,7
1033,0.85,18,7
1034,0.85,19,7
1035,0.85,20,7
1036,0.85,21,7
1037,0.85,22,7
1038,0.85,23,7
1039,0.85,24,7
1040,0.85,25,7
1041,0.85,26,7
1042,0.85,27,7
1043,0.85,28,7
1044,0.85,29,7
1045,0.85,30,7
1046,0.85,31,7
1047,0.85,32,7
1048,0.85,33,7
1049,0.85,34,7
1050,0.85,35,7
1051,0.85,36,7
1052,0.85,37,7
1053,0.85,38,7
1054,0.85,39,7
1055,0.85,40,7
1056,0.85,41,7
1057,0.85,42,7
1058,0.85,43,7
1059,0.85,44,7
1060,0.85,45,7
1061,0.85,46,7
1062,0.8343137254901959,47,7
1063,0.85,48,7
1064,0.85,49,7
1065,0.85,50,7
1066,0.85,51,7
1067,0.85,52,7
1068,0.8343137254901959,53,7
1069,0.8323529411764707,54,7
1070,0.8343137254901959,55,7
1071,0.8352941176470589,56,7
1072,0.832352941176472,57,7
1073,0.8333333333333339,58,7
1074,0.8333333333333333,59,7
1075,0.8294117647058831,60,7
1076,0.8343137254901959,61,7
1077,0.8225490196078497,62,7
1078,0.7872549019607763,63,7
1079,0.680392156862703,64,7
1080,0.5460784313725884,65,7
1081,0.4784313725489945,66,7
1082,0.5303921568627069,67,7
1083,0.524509803921584,68,7
1084,0.6578431372548899,69,7
1085,0.8029411764705928,70,7
1086,0.5862745098039905,71,7
1087,0.5960784313725189,72,7
1088,0.5892156862744876,73,7
1089,0.6176470588234632,74,7
1090,0.725490196078412,75,7
1091,0.5872549019607854,76,7
1092,0.667647058823566,77,7
1093,0.8068627450980389,78,7
1094,0.8294117647058846,79,7
1095,0.8294117647058833,80,7
1096,0.8254901960784344,81,7
1097,0.8333333333333349,82,7
1098,0.7637254901960744,83,7
1099,0.5892156862744901,84,7
1100,0.701960784313747,85,7
1101,0.6411764705882251,86,7
1102,0.7352941176471032,87,7
1103,0.8264705882353006,88,7
1104,0.7960784313725634,89,7
1105,0.8333333333333307,90,7
1106,0.8274509803921569,91,7
1107,0.5803921568627247,92,7
1108,0.7490196078431358,93,7
1109,0.7196078431372815,94,7
1110,0.8196078431372518,95,7
1111,0.8352941176470593,96,7
1112,0.8333333333333353,97,7
1113,0.85,98,7
1114,0.85,99,7
1115,0.85,100,7
1116,0.85,101,7
1117,0.85,102,7
1118,0.85,103,7
1119,0.85,104,7
1120,0.85,105,7
1121,0.85,106,7
1122,0.85,107,7
1123,0.85,108,7
1124,0.85,109,7
1125,0.85,110,7
1126,0.85,111,7
1127,0.85,112,7
1128,0.85,113,7
1129,0.85,114,7
1130,0.85,115,7
1131,0.85,116,7
1132,0.85,117,7
1133,0.85,118,7
1134,0.85,119,7
1135,0.85,120,7
1136,0.85,121,7
1137,0.85,122,7
1138,0.85,123,7
1139,0.85,124,7
1140,0.85,125,7
1141,0.85,126,7
1142,0.85,127,7
1143,0.8343137254901959,128,7
1144,0.8343137254901959,129,7
1145,0.85,130,7
1146,0.85,131,7
1147,0.85,132,7
1148,0.85,133,7
1149,0.85,134,7
1150,0.85,135,7
1151,0.85,136,7
1152,0.85,137,7
1153,0.85,138,7
1154,0.85,139,7
1155,0.85,140,7
1156,0.85,141,7
1157,0.85,142,7
1158,0.8254901960784332,143,7
1159,0.8343137254901959,144,7
1160,0.85,0,8
1161,0.85,1,8
1162,0.85,2,8
1163,0.85,3,8
1164,0.85,4,8
1165,0.85,5,8
1166,0.85,6,8
1167,0.85,7,8
1168,0.85,8,8
1169,0.85,9,8
1170,0.85,10,8
1171,0.85,11,8
1172,0.85,12,8
1173,0.85,13,8
1174,0.85,14,8
1175,0.85,15,8
1176,0.85,16,8
1177,0.85,17,8
1178,0.85,18,8
1179,0.85,19,8
1180,0.85,20,8
1181,0.85,21,8
1182,0.85,22,8
1183,0.85,23,8
1184,0.85,24,8
1185,0.85,25,8
1186,0.85,26,8
1187,0.85,27,8
1188,0.85,28,8
1189,0.85,29,8
1190,0.85,30,8
1191,0.85,31,8
1192,0.85,32,8
1193,0.85,33,8
1194,0.85,34,8
1195,0.85,35,8
1196,0.85,36,8
1197,0.85,37,8
1198,0.85,38,8
1199,0.85,39,8
1200,0.85,40,8
1201,0.85,41,8
1202,0.85,42,8
1203,0.85,43,8
1204,0.85,44,8
1205,0.8480392156862754,45,8
1206,0.8343137254901959,46,8
1207,0.8343137254901959,47,8
1208,0.8333333333333323,48,8
1209,0.85,49,8
1210,0.85,50,8
1211,0.85,51,8
1212,0.8343137254901959,52,8
1213,0.8323529411764709,53,8
1214,0.8343137254901959,54,8
1215,0.833333333333333,55,8
1216,0.8284313725490126,56,8
1217,0.8343137254901959,57,8
1218,0.830392156862745,58,8
1219,0.8225490196078425,59,8
1220,0.6343137254901511,60,8
1221,0.637254901960747,61,8
1222,0.7950980392156771,62,8
1223,0.7078431372549044,63,8
1224,0.632352941176439,64,8
1225,0.6696078431372244,65,8
1226,0.7392156862744929,66,8
1227,0.6764705882353031,67,8
1228,0.7284313725490432,68,8
1229,0.6813725490195471,69,8
1230,0.49117647058823055,70,8
